Calories,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
109,male,34,177.0,78.0,22.0,98.0,40.9
7,female,25,170.0,70.0,2.0,84.0,38.5
152,male,21,182.0,79.0,26.0,108.0,40.9
9,male,22,187.0,84.0,6.0,78.0,39.4
23,female,49,166.0,68.0,5.0,90.0,38.9
6,male,22,187.0,89.0,4.0,78.0,39.1
32,female,46,167.0,70.0,8.0,85.0,39.5
67,female,29,155.0,56.0,16.0,87.0,40.3
84,female,50,177.0,75.0,16.0,96.0,40.4
37,female,35,158.0,58.0,11.0,79.0,39.7
174,female,26,166.0,60.0,28.0,107.0,41.1
49,female,37,153.0,55.0,12.0,85.0,39.8
76,male,47,185.0,91.0,12.0,101.0,39.7
59,female,22,171.0,65.0,13.0,93.0,40.3
83,male,41,194.0,94.0,17.0,93.0,40.6
64,male,42,212.0,112.0,12.0,93.0,40.0
7,female,46,166.0,63.0,2.0,77.0,38.2
4,female,21,162.0,58.0,1.0,85.0,37.5
20,male,26,185.0,85.0,7.0,86.0,39.5
55,male,26,200.0,99.0,13.0,93.0,39.9
133,female,54,162.0,57.0,24.0,96.0,40.7
184,male,46,189.0,87.0,26.0,107.0,40.9
84,female,27,166.0,58.0,15.0,101.0,40.1
76,female,30,161.0,56.0,15.0,95.0,39.9
27,male,73,190.0,99.0,5.0,85.0,38.9
118,female,58,163.0,67.0,20.0,100.0,40.7
19,male,26,189.0,84.0,7.0,85.0,39.3
173,female,28,154.0,56.0,28.0,106.0,40.4
46,female,46,161.0,54.0,10.0,88.0,40.2
187,female,38,158.0,61.0,27.0,112.0,40.7
110,female,53,153.0,52.0,17.0,104.0,40.5
30,female,58,165.0,67.0,6.0,91.0,39.6
166,female,50,148.0,55.0,24.0,109.0,40.8
11,male,51,173.0,77.0,4.0,78.0,38.8
42,male,30,193.0,101.0,10.0,91.0,39.8
94,male,64,195.0,96.0,16.0,92.0,40.3
212,male,59,183.0,87.0,26.0,110.0,40.6
45,male,42,199.0,103.0,10.0,89.0,39.9
164,female,25,170.0,59.0,29.0,102.0,40.6
113,female,31,170.0,68.0,19.0,105.0,40.6
146,female,68,173.0,67.0,24.0,100.0,40.5
44,male,61,189.0,93.0,9.0,87.0,39.6
132,male,34,192.0,92.0,21.0,105.0,40.4
21,male,35,179.0,85.0,6.0,87.0,39.3
97,female,36,172.0,63.0,20.0,93.0,40.1
11,female,49,167.0,67.0,3.0,79.0,38.6
230,male,42,177.0,87.0,29.0,114.0,41.1
220,male,26,188.0,93.0,29.0,116.0,40.8
11,male,30,187.0,86.0,4.0,83.0,38.6
190,female,22,169.0,66.0,28.0,114.0,40.7
108,female,23,166.0,61.0,20.0,100.0,40.2
167,female,21,182.0,79.0,27.0,110.0,40.7
128,male,20,192.0,88.0,22.0,107.0,40.7
49,male,48,179.0,82.0,11.0,90.0,39.6
136,female,66,172.0,68.0,21.0,104.0,40.3
200,female,61,155.0,58.0,26.0,115.0,40.6
5,female,64,162.0,58.0,1.0,86.0,38.0
20,female,32,160.0,59.0,6.0,79.0,39.6
198,female,62,170.0,69.0,27.0,113.0,40.6
45,female,43,174.0,73.0,10.0,90.0,39.9
35,female,34,146.0,53.0,7.0,93.0,39.8
141,female,50,152.0,52.0,24.0,99.0,40.2
133,female,21,150.0,53.0,23.0,103.0,40.6
79,male,68,187.0,90.0,14.0,90.0,40.2
102,male,36,200.0,103.0,17.0,101.0,40.4
79,male,34,190.0,88.0,18.0,93.0,40.5
150,male,46,169.0,69.0,23.0,106.0,40.5
3,male,20,173.0,79.0,2.0,78.0,37.9
26,female,25,177.0,74.0,6.0,91.0,39.3
30,male,32,186.0,84.0,10.0,85.0,39.9
138,female,44,181.0,79.0,25.0,100.0,40.8
219,male,33,196.0,96.0,29.0,113.0,40.6
65,female,65,162.0,62.0,14.0,86.0,39.8
96,male,52,194.0,92.0,15.0,100.0,40.2
184,female,61,194.0,93.0,28.0,109.0,40.7
102,female,31,156.0,61.0,20.0,96.0,40.4
36,female,65,173.0,68.0,9.0,81.0,39.4
116,female,25,148.0,49.0,19.0,105.0,40.5
165,male,44,183.0,86.0,26.0,103.0,40.8
39,female,42,160.0,61.0,8.0,92.0,39.5
3,female,45,181.0,79.0,1.0,80.0,37.7
40,male,38,203.0,107.0,7.0,98.0,39.4
55,female,67,161.0,63.0,13.0,82.0,39.9
175,female,27,168.0,64.0,27.0,110.0,40.8
102,male,31,167.0,67.0,21.0,100.0,40.4
67,male,25,169.0,69.0,19.0,93.0,40.4
18,male,44,192.0,91.0,4.0,90.0,39.1
217,male,42,184.0,83.0,30.0,110.0,41.1
215,female,66,175.0,74.0,28.0,116.0,40.8
20,female,48,173.0,66.0,4.0,93.0,39.0
18,male,41,168.0,70.0,6.0,84.0,39.3
261,male,76,204.0,109.0,29.0,107.0,41.3
108,female,22,165.0,63.0,21.0,98.0,40.7
189,female,42,173.0,72.0,28.0,111.0,41.0
188,female,21,171.0,71.0,29.0,112.0,41.0
82,male,22,179.0,77.0,19.0,98.0,40.4
55,female,67,171.0,69.0,12.0,86.0,40.2
161,male,24,183.0,85.0,27.0,107.0,40.8
36,male,49,166.0,72.0,11.0,83.0,39.7
79,male,42,206.0,113.0,14.0,95.0,40.2
116,male,48,179.0,81.0,19.0,101.0,40.9
7,female,75,184.0,81.0,2.0,75.0,37.9
231,female,77,156.0,59.0,29.0,115.0,41.2
12,female,69,189.0,85.0,3.0,82.0,38.5
202,female,69,174.0,75.0,29.0,109.0,41.0
46,female,27,170.0,63.0,10.0,92.0,39.7
72,male,63,170.0,78.0,13.0,93.0,40.3
29,female,58,175.0,74.0,8.0,80.0,39.8
142,female,73,137.0,47.0,22.0,100.0,40.8
121,female,32,162.0,60.0,21.0,102.0,40.6
88,male,24,179.0,84.0,17.0,102.0,40.2
228,male,73,191.0,98.0,27.0,106.0,40.8
186,male,25,181.0,79.0,28.0,112.0,40.8
138,female,40,160.0,59.0,21.0,108.0,40.6
188,female,26,173.0,71.0,29.0,111.0,40.8
42,female,26,165.0,63.0,12.0,82.0,39.6
184,female,52,164.0,59.0,28.0,106.0,40.8
44,male,20,189.0,85.0,11.0,95.0,40.0
4,male,20,196.0,102.0,2.0,81.0,38.0
4,male,43,180.0,80.0,2.0,74.0,38.7
175,female,44,161.0,57.0,25.0,111.0,40.9
6,female,29,161.0,58.0,2.0,77.0,38.1
28,male,21,176.0,72.0,12.0,86.0,40.0
100,female,73,164.0,67.0,17.0,97.0,40.2
97,female,27,170.0,63.0,16.0,106.0,40.2
80,female,40,160.0,56.0,15.0,96.0,39.7
200,male,21,183.0,82.0,30.0,113.0,41.0
203,male,53,182.0,85.0,26.0,110.0,40.6
38,male,28,167.0,65.0,12.0,90.0,40.2
33,female,32,182.0,84.0,7.0,95.0,39.4
54,female,47,174.0,69.0,14.0,83.0,40.4
127,male,21,175.0,77.0,26.0,102.0,41.0
190,female,51,163.0,65.0,26.0,114.0,40.8
155,female,22,177.0,68.0,30.0,99.0,40.7
85,female,39,165.0,64.0,16.0,97.0,40.5
79,male,70,171.0,79.0,13.0,94.0,39.9
4,male,25,187.0,87.0,2.0,79.0,38.2
88,female,29,164.0,67.0,18.0,95.0,40.3
36,male,57,186.0,89.0,9.0,83.0,39.6
152,male,46,177.0,80.0,23.0,105.0,40.7
69,male,33,172.0,74.0,14.0,99.0,40.1
149,female,48,148.0,45.0,23.0,104.0,40.7
84,male,25,193.0,88.0,19.0,96.0,40.7
80,female,39,161.0,63.0,16.0,94.0,40.1
46,female,75,164.0,64.0,9.0,89.0,39.7
135,female,52,152.0,56.0,24.0,97.0,40.8
17,female,53,145.0,49.0,4.0,83.0,39.2
46,female,41,173.0,69.0,10.0,91.0,39.7
202,male,34,179.0,82.0,29.0,111.0,40.8
12,male,53,203.0,104.0,3.0,81.0,38.6
116,male,45,190.0,94.0,19.0,100.0,40.4
150,female,73,160.0,60.0,21.0,108.0,40.4
13,female,26,162.0,59.0,4.0,80.0,38.9
6,female,22,170.0,72.0,2.0,81.0,38.1
15,female,31,172.0,65.0,4.0,85.0,38.9
114,female,28,172.0,73.0,22.0,99.0,40.5
68,male,62,185.0,84.0,12.0,93.0,39.9
12,female,70,172.0,73.0,3.0,80.0,38.6
82,female,72,165.0,66.0,13.0,101.0,40.1
45,female,32,173.0,66.0,11.0,87.0,39.9
174,female,52,165.0,61.0,27.0,105.0,40.6
52,female,22,152.0,53.0,11.0,93.0,39.9
16,male,27,189.0,86.0,5.0,87.0,39.2
23,male,62,192.0,89.0,5.0,85.0,39.1
100,female,43,187.0,87.0,19.0,99.0,40.5
142,female,78,149.0,54.0,21.0,103.0,40.5
21,female,25,184.0,71.0,5.0,89.0,39.0
57,female,77,163.0,65.0,11.0,90.0,39.8
35,female,26,169.0,62.0,11.0,79.0,39.8
129,male,20,178.0,80.0,24.0,105.0,40.3
134,female,39,178.0,73.0,23.0,103.0,40.8
59,male,21,181.0,79.0,18.0,91.0,40.3
131,male,26,178.0,76.0,25.0,103.0,40.5
7,female,44,175.0,69.0,2.0,79.0,38.1
35,male,26,175.0,79.0,12.0,87.0,40.4
198,male,70,174.0,81.0,27.0,102.0,40.9
125,male,66,183.0,90.0,17.0,102.0,40.2
9,female,23,170.0,67.0,3.0,80.0,38.6
19,male,20,179.0,81.0,6.0,90.0,39.1
67,male,31,196.0,100.0,12.0,100.0,39.3
105,female,71,164.0,67.0,19.0,94.0,40.2
104,male,36,186.0,85.0,20.0,98.0,40.3
24,female,21,173.0,64.0,7.0,83.0,39.6
161,male,33,198.0,104.0,26.0,103.0,40.9
146,male,38,194.0,101.0,20.0,109.0,40.5
109,female,55,163.0,62.0,19.0,98.0,40.7
200,male,35,190.0,92.0,27.0,112.0,40.5
139,female,40,154.0,57.0,23.0,103.0,40.5
188,female,68,149.0,55.0,26.0,109.0,40.7
182,female,33,160.0,56.0,28.0,108.0,40.6
126,female,56,169.0,61.0,20.0,103.0,40.2
34,female,44,166.0,60.0,7.0,91.0,39.8
101,female,35,170.0,70.0,21.0,94.0,40.8
152,male,36,178.0,76.0,28.0,101.0,40.7
9,male,70,191.0,91.0,2.0,82.0,38.2
83,female,61,176.0,70.0,15.0,96.0,40.2
157,male,24,188.0,92.0,27.0,105.0,40.5
39,male,23,186.0,82.0,11.0,92.0,39.9
22,male,26,194.0,94.0,8.0,84.0,39.3
173,female,41,153.0,49.0,25.0,110.0,41.2
10,male,45,180.0,79.0,4.0,79.0,38.7
8,female,50,167.0,59.0,2.0,84.0,38.6
180,male,67,170.0,75.0,23.0,107.0,40.7
43,female,61,162.0,66.0,10.0,84.0,39.8
28,male,29,180.0,82.0,10.0,85.0,39.9
73,male,27,184.0,78.0,15.0,100.0,40.1
159,female,20,171.0,60.0,27.0,105.0,40.6
25,female,28,152.0,52.0,6.0,86.0,39.2
60,female,42,159.0,57.0,12.0,93.0,39.8
149,female,51,165.0,70.0,25.0,102.0,40.7
20,female,63,153.0,52.0,4.0,88.0,39.0
15,male,34,177.0,76.0,4.0,91.0,38.7
184,male,41,173.0,79.0,29.0,105.0,40.8
178,female,28,168.0,66.0,28.0,109.0,40.7
56,male,31,178.0,76.0,14.0,93.0,40.3
98,male,38,203.0,111.0,16.0,100.0,40.2
92,male,28,185.0,88.0,19.0,98.0,40.5
129,female,73,163.0,62.0,19.0,105.0,40.5
32,female,47,156.0,56.0,7.0,88.0,39.7
132,male,33,188.0,93.0,21.0,105.0,40.2
195,male,39,187.0,87.0,25.0,114.0,40.7
29,male,27,197.0,96.0,8.0,89.0,39.5
149,female,27,160.0,56.0,25.0,104.0,40.7
85,male,63,191.0,88.0,16.0,90.0,40.2
20,female,31,204.0,101.0,6.0,84.0,39.3
9,male,29,177.0,81.0,5.0,79.0,39.3
162,female,37,172.0,68.0,25.0,109.0,40.5
50,female,54,168.0,63.0,10.0,92.0,39.9
144,female,28,158.0,60.0,24.0,105.0,40.6
89,female,39,181.0,75.0,18.0,95.0,40.4
37,male,59,188.0,90.0,8.0,86.0,39.8
123,female,71,166.0,58.0,20.0,99.0,40.9
115,male,51,179.0,76.0,17.0,105.0,40.4
252,male,47,191.0,98.0,29.0,116.0,40.8
26,female,29,149.0,49.0,6.0,88.0,38.9
137,male,29,186.0,93.0,25.0,101.0,40.7
23,female,24,135.0,45.0,6.0,83.0,39.2
24,male,76,174.0,74.0,6.0,79.0,39.2
69,female,25,175.0,72.0,14.0,97.0,39.8
22,female,53,181.0,82.0,5.0,88.0,39.1
30,male,55,193.0,99.0,6.0,89.0,39.2
155,male,38,192.0,92.0,27.0,100.0,40.6
27,male,55,188.0,85.0,6.0,87.0,39.4
41,male,50,201.0,103.0,7.0,95.0,39.4
58,female,53,163.0,60.0,13.0,86.0,40.1
176,male,46,157.0,65.0,23.0,114.0,39.9
116,male,31,197.0,105.0,21.0,99.0,40.7
92,male,35,173.0,76.0,17.0,101.0,39.7
147,male,36,172.0,73.0,24.0,106.0,40.4
92,female,40,176.0,70.0,18.0,96.0,40.6
166,male,65,195.0,100.0,24.0,98.0,40.5
14,female,42,157.0,56.0,3.0,88.0,38.7
272,male,57,180.0,86.0,30.0,117.0,41.3
4,female,38,150.0,50.0,1.0,81.0,37.9
143,female,28,155.0,57.0,25.0,102.0,40.6
40,male,70,183.0,87.0,9.0,82.0,39.8
44,female,21,147.0,49.0,11.0,86.0,40.0
24,male,44,176.0,77.0,9.0,80.0,40.0
190,male,57,186.0,87.0,25.0,107.0,40.6
132,female,55,163.0,63.0,24.0,96.0,40.7
79,male,26,178.0,80.0,19.0,95.0,40.4
69,male,35,181.0,82.0,16.0,93.0,40.4
4,female,27,177.0,76.0,1.0,85.0,37.1
117,female,44,169.0,67.0,21.0,99.0,40.8
43,male,70,189.0,94.0,7.0,92.0,39.1
52,female,79,160.0,55.0,10.0,88.0,39.9
186,female,40,163.0,60.0,28.0,109.0,40.7
148,male,50,185.0,84.0,26.0,97.0,40.8
148,male,42,183.0,88.0,22.0,106.0,40.3
111,male,70,191.0,97.0,15.0,100.0,40.1
48,male,71,191.0,92.0,9.0,87.0,39.8
36,male,63,194.0,106.0,8.0,82.0,39.6
12,female,47,162.0,65.0,3.0,85.0,39.0
92,male,51,185.0,90.0,15.0,99.0,40.4
140,male,57,203.0,107.0,22.0,96.0,40.7
26,male,78,177.0,82.0,6.0,79.0,39.2
126,female,79,171.0,66.0,19.0,103.0,40.1
83,female,67,145.0,52.0,14.0,97.0,39.9
27,female,20,161.0,65.0,6.0,92.0,39.3
33,female,21,154.0,55.0,7.0,93.0,39.5
181,male,56,183.0,80.0,24.0,108.0,40.8
79,male,28,192.0,94.0,18.0,94.0,40.1
39,male,32,186.0,89.0,9.0,93.0,39.8
41,male,52,195.0,101.0,7.0,95.0,39.7
15,female,21,173.0,70.0,4.0,87.0,38.9
71,female,39,184.0,74.0,15.0,93.0,40.1
112,male,46,189.0,90.0,18.0,101.0,40.5
131,female,21,168.0,66.0,23.0,104.0,40.4
207,male,52,177.0,73.0,27.0,111.0,41.1
9,female,36,153.0,57.0,2.0,91.0,38.6
8,male,22,182.0,79.0,6.0,78.0,39.5
198,female,27,178.0,71.0,29.0,114.0,40.8
67,male,69,188.0,95.0,11.0,92.0,39.9
141,male,67,187.0,89.0,20.0,100.0,40.6
64,female,51,169.0,69.0,12.0,96.0,40.1
91,male,26,175.0,72.0,22.0,96.0,40.7
22,male,33,182.0,88.0,6.0,89.0,39.3
159,male,40,193.0,93.0,23.0,107.0,40.6
39,male,74,195.0,99.0,7.0,86.0,39.8
87,female,28,164.0,61.0,14.0,107.0,39.9
142,female,21,154.0,52.0,26.0,100.0,41.0
41,female,42,165.0,64.0,9.0,89.0,39.5
96,female,64,170.0,70.0,21.0,87.0,41.0
4,female,55,178.0,75.0,1.0,86.0,37.8
102,female,61,150.0,56.0,19.0,93.0,40.3
144,female,31,168.0,64.0,24.0,105.0,40.7
186,female,55,174.0,69.0,27.0,110.0,40.6
85,female,44,166.0,66.0,18.0,91.0,40.4
15,male,37,191.0,89.0,5.0,83.0,39.1
129,male,28,188.0,83.0,24.0,102.0,40.8
129,female,37,166.0,61.0,23.0,100.0,40.3
67,female,46,152.0,55.0,14.0,90.0,40.2
8,female,34,169.0,65.0,2.0,87.0,37.8
90,male,34,179.0,80.0,18.0,98.0,40.7
19,male,32,179.0,82.0,6.0,86.0,39.7
44,female,23,185.0,76.0,11.0,89.0,40.0
57,male,42,172.0,71.0,13.0,93.0,40.6
119,male,29,174.0,73.0,20.0,107.0,40.7
43,male,30,183.0,86.0,12.0,89.0,40.3
151,female,61,152.0,56.0,27.0,95.0,40.7
21,female,21,154.0,52.0,6.0,81.0,39.2
25,female,40,177.0,73.0,7.0,82.0,39.5
38,male,62,165.0,71.0,7.0,93.0,39.4
212,male,36,174.0,79.0,29.0,113.0,40.9
21,male,41,177.0,79.0,5.0,91.0,39.4
8,male,35,170.0,77.0,3.0,83.0,39.0
151,female,40,170.0,64.0,24.0,106.0,40.9
159,female,38,163.0,64.0,25.0,107.0,40.6
95,female,39,174.0,72.0,20.0,93.0,40.6
118,male,53,178.0,82.0,18.0,102.0,40.3
57,female,27,159.0,59.0,12.0,93.0,39.8
90,female,64,158.0,63.0,16.0,96.0,40.5
19,male,54,170.0,76.0,6.0,80.0,39.3
7,male,65,179.0,82.0,2.0,77.0,37.9
169,female,22,151.0,49.0,27.0,107.0,40.7
15,female,28,171.0,68.0,4.0,85.0,39.0
164,female,77,157.0,59.0,23.0,107.0,40.5
70,male,43,204.0,107.0,13.0,94.0,40.1
20,male,40,192.0,98.0,4.0,93.0,39.1
83,female,38,163.0,70.0,17.0,94.0,40.4
205,male,50,184.0,90.0,28.0,107.0,40.9
12,female,42,163.0,60.0,3.0,83.0,38.5
95,female,64,161.0,62.0,15.0,102.0,40.5
54,female,23,165.0,61.0,10.0,100.0,39.8
54,female,25,154.0,54.0,13.0,87.0,40.2
42,male,22,193.0,93.0,9.0,98.0,39.7
164,female,26,173.0,68.0,27.0,107.0,41.0
26,female,34,172.0,68.0,8.0,79.0,39.7
13,male,38,177.0,76.0,4.0,86.0,39.1
160,male,46,194.0,97.0,23.0,105.0,40.9
119,female,37,171.0,67.0,21.0,101.0,40.7
63,male,40,187.0,93.0,15.0,89.0,40.1
167,female,32,153.0,53.0,29.0,101.0,40.8
76,female,60,164.0,63.0,15.0,91.0,40.0
5,male,37,177.0,82.0,3.0,75.0,38.5
158,female,35,172.0,64.0,25.0,107.0,40.4
88,male,28,181.0,82.0,16.0,103.0,40.3
235,female,73,153.0,53.0,28.0,119.0,40.8
76,male,32,181.0,87.0,16.0,96.0,40.3
33,male,35,177.0,79.0,10.0,87.0,40.0
82,male,26,183.0,76.0,16.0,102.0,40.4
81,male,27,186.0,80.0,15.0,103.0,40.0
102,male,32,193.0,96.0,18.0,101.0,40.3
47,male,28,181.0,79.0,13.0,91.0,40.3
20,female,50,148.0,55.0,4.0,92.0,38.7
34,male,21,181.0,79.0,11.0,90.0,39.9
40,male,33,181.0,77.0,12.0,88.0,40.1
191,male,64,186.0,84.0,28.0,100.0,40.6
58,female,66,185.0,76.0,11.0,94.0,39.9
28,female,32,188.0,82.0,8.0,84.0,39.6
207,female,66,176.0,74.0,27.0,116.0,40.8
111,female,76,149.0,56.0,20.0,92.0,40.8
19,male,52,185.0,84.0,6.0,80.0,39.2
4,female,47,183.0,79.0,1.0,84.0,37.8
76,male,28,187.0,82.0,16.0,98.0,40.2
35,female,46,164.0,60.0,8.0,87.0,39.5
71,male,50,179.0,79.0,12.0,99.0,39.8
36,female,79,163.0,62.0,8.0,83.0,39.2
144,male,42,191.0,89.0,26.0,98.0,40.3
17,female,65,157.0,59.0,4.0,82.0,38.7
151,female,30,166.0,61.0,25.0,105.0,40.8
9,male,26,197.0,98.0,5.0,77.0,39.2
55,male,26,201.0,103.0,16.0,87.0,40.4
124,male,70,173.0,78.0,20.0,95.0,40.4
71,female,69,172.0,67.0,13.0,94.0,40.0
36,male,21,191.0,92.0,11.0,89.0,40.0
119,female,76,157.0,56.0,20.0,96.0,40.3
16,female,25,171.0,64.0,4.0,86.0,38.9
147,female,24,157.0,57.0,27.0,100.0,40.7
104,female,39,151.0,53.0,18.0,100.0,40.7
63,male,34,189.0,88.0,16.0,90.0,40.2
57,male,26,180.0,84.0,14.0,94.0,40.3
28,female,29,164.0,61.0,6.0,92.0,39.0
203,male,71,198.0,103.0,22.0,111.0,41.0
181,female,25,157.0,56.0,28.0,109.0,41.2
117,female,30,144.0,47.0,21.0,99.0,40.6
49,male,25,200.0,95.0,12.0,93.0,40.1
67,male,25,185.0,90.0,15.0,96.0,40.5
124,male,65,182.0,86.0,18.0,100.0,40.5
15,male,23,190.0,91.0,6.0,84.0,39.6
5,female,65,166.0,67.0,1.0,86.0,37.7
13,male,30,184.0,82.0,4.0,87.0,38.8
140,female,68,170.0,69.0,23.0,100.0,40.5
20,male,31,180.0,83.0,5.0,92.0,39.0
13,female,30,173.0,69.0,3.0,89.0,38.8
114,female,43,183.0,75.0,21.0,99.0,40.9
8,male,72,198.0,100.0,2.0,77.0,38.4
221,female,76,170.0,71.0,28.0,116.0,40.4
87,male,26,163.0,69.0,16.0,105.0,40.4
14,female,70,170.0,66.0,3.0,86.0,38.8
9,female,41,158.0,57.0,2.0,86.0,38.3
14,female,33,157.0,49.0,4.0,80.0,38.7
84,male,21,180.0,81.0,20.0,97.0,40.4
5,male,40,178.0,75.0,2.0,81.0,38.1
71,female,46,171.0,60.0,14.0,93.0,40.2
12,female,47,153.0,57.0,3.0,84.0,38.9
2,male,20,192.0,86.0,1.0,81.0,38.1
89,female,26,167.0,61.0,16.0,101.0,39.9
166,male,27,183.0,87.0,27.0,107.0,41.0
137,female,68,173.0,74.0,22.0,102.0,40.1
37,male,72,186.0,85.0,8.0,83.0,39.3
19,male,47,184.0,88.0,6.0,81.0,39.4
201,male,37,196.0,91.0,28.0,110.0,41.0
54,male,37,183.0,80.0,12.0,94.0,39.5
46,male,76,185.0,92.0,7.0,93.0,39.6
20,male,27,184.0,88.0,6.0,88.0,39.4
32,male,37,196.0,100.0,9.0,85.0,39.4
26,female,40,181.0,75.0,7.0,83.0,39.5
89,female,69,163.0,68.0,16.0,95.0,40.3
118,male,56,183.0,80.0,20.0,97.0,40.6
162,male,35,174.0,78.0,29.0,102.0,41.0
191,male,51,181.0,85.0,30.0,101.0,40.6
25,female,22,156.0,57.0,6.0,89.0,39.1
160,female,29,168.0,64.0,25.0,109.0,40.5
7,male,28,191.0,89.0,2.0,90.0,38.4
4,female,38,157.0,57.0,1.0,82.0,37.9
126,male,32,176.0,80.0,25.0,99.0,40.8
172,male,46,178.0,79.0,28.0,102.0,40.7
87,female,27,173.0,71.0,21.0,89.0,40.8
75,male,26,187.0,88.0,18.0,94.0,40.6
12,female,39,171.0,63.0,3.0,84.0,38.9
160,female,24,171.0,68.0,26.0,108.0,40.7
61,female,35,174.0,71.0,15.0,87.0,40.4
151,male,54,185.0,80.0,26.0,97.0,40.7
66,male,35,208.0,103.0,12.0,98.0,40.0
91,female,64,157.0,54.0,16.0,95.0,40.5
106,male,22,187.0,89.0,23.0,98.0,40.8
60,male,27,200.0,97.0,12.0,98.0,40.2
140,female,46,168.0,67.0,26.0,97.0,40.9
30,male,45,198.0,97.0,6.0,92.0,39.4
119,male,31,173.0,70.0,21.0,105.0,40.4
65,male,49,187.0,88.0,13.0,92.0,40.2
192,female,31,161.0,58.0,29.0,110.0,40.8
102,female,39,167.0,72.0,20.0,96.0,40.6
85,female,39,166.0,68.0,15.0,101.0,40.1
134,male,24,187.0,82.0,26.0,102.0,40.7
191,female,72,159.0,59.0,28.0,105.0,40.7
230,male,55,205.0,114.0,26.0,112.0,40.4
168,female,32,163.0,63.0,26.0,109.0,40.7
51,male,31,180.0,80.0,14.0,90.0,40.3
122,male,20,189.0,90.0,27.0,98.0,40.7
51,female,24,145.0,49.0,12.0,88.0,40.2
56,female,76,162.0,65.0,10.0,94.0,39.8
20,male,38,174.0,77.0,7.0,83.0,39.5
16,female,46,168.0,70.0,5.0,77.0,39.1
68,female,28,165.0,58.0,17.0,86.0,40.2
155,male,38,177.0,82.0,26.0,103.0,40.8
27,male,35,179.0,90.0,6.0,93.0,39.2
36,male,54,186.0,88.0,7.0,92.0,39.7
187,female,43,162.0,64.0,30.0,105.0,41.2
75,male,67,177.0,80.0,14.0,90.0,40.0
141,male,64,162.0,67.0,20.0,104.0,40.2
22,female,39,159.0,59.0,5.0,88.0,39.3
173,female,41,142.0,47.0,26.0,107.0,40.8
40,female,49,160.0,64.0,8.0,93.0,39.2
74,female,46,175.0,75.0,16.0,91.0,40.3
51,female,23,153.0,51.0,9.0,101.0,39.5
18,male,33,205.0,114.0,4.0,90.0,39.2
166,male,64,180.0,83.0,22.0,105.0,41.0
10,male,51,186.0,88.0,3.0,81.0,38.6
225,male,73,188.0,85.0,28.0,105.0,41.0
95,female,42,156.0,60.0,20.0,91.0,40.3
14,female,25,152.0,53.0,4.0,80.0,39.2
226,female,46,153.0,51.0,30.0,115.0,40.8
60,male,36,208.0,109.0,13.0,91.0,40.3
59,male,22,185.0,84.0,14.0,96.0,39.8
110,male,55,183.0,85.0,20.0,94.0,40.3
103,male,64,191.0,94.0,15.0,99.0,40.4
11,female,52,172.0,65.0,3.0,80.0,38.4
106,female,35,168.0,58.0,20.0,97.0,40.3
231,male,71,183.0,87.0,26.0,111.0,40.9
116,female,67,154.0,57.0,20.0,96.0,40.6
139,female,59,164.0,63.0,20.0,109.0,40.5
24,male,35,175.0,79.0,10.0,81.0,40.0
181,male,43,178.0,77.0,27.0,107.0,40.9
110,female,40,150.0,49.0,22.0,92.0,40.2
149,female,22,160.0,61.0,29.0,98.0,41.0
103,male,53,182.0,86.0,18.0,96.0,40.5
30,male,21,188.0,89.0,11.0,86.0,39.8
85,male,35,191.0,94.0,17.0,96.0,40.3
38,female,34,178.0,76.0,8.0,94.0,39.9
209,male,27,183.0,84.0,27.0,118.0,40.8
238,male,54,190.0,94.0,29.0,111.0,40.5
142,male,76,183.0,82.0,19.0,101.0,40.5
126,male,50,172.0,77.0,21.0,100.0,40.4
142,female,38,150.0,50.0,25.0,99.0,40.6
8,male,21,199.0,95.0,4.0,80.0,38.9
17,male,20,168.0,73.0,6.0,89.0,39.4
126,male,44,194.0,98.0,20.0,101.0,40.6
74,male,48,198.0,103.0,15.0,90.0,40.2
81,male,28,163.0,71.0,20.0,95.0,40.6
128,female,21,164.0,60.0,23.0,102.0,40.4
141,male,20,184.0,87.0,23.0,109.0,40.3
57,male,33,172.0,75.0,13.0,95.0,39.7
63,female,39,165.0,66.0,13.0,93.0,40.3
116,male,43,193.0,98.0,19.0,100.0,40.2
164,female,58,167.0,66.0,25.0,106.0,40.5
42,female,24,141.0,45.0,9.0,91.0,39.8
46,female,74,163.0,59.0,9.0,89.0,40.0
97,male,21,197.0,100.0,24.0,93.0,40.5
6,female,46,155.0,56.0,2.0,72.0,38.4
124,female,73,146.0,53.0,18.0,105.0,40.4
191,male,47,182.0,92.0,27.0,106.0,41.0
176,male,33,176.0,80.0,28.0,107.0,40.8
157,female,33,164.0,65.0,26.0,105.0,40.6
16,female,21,154.0,55.0,5.0,80.0,39.1
131,female,36,178.0,78.0,27.0,95.0,40.9
37,female,42,179.0,80.0,9.0,87.0,39.9
39,female,23,171.0,70.0,9.0,91.0,39.6
136,female,62,167.0,63.0,20.0,107.0,40.6
170,female,79,155.0,51.0,27.0,98.0,41.3
109,female,79,160.0,62.0,18.0,97.0,40.2
14,female,68,168.0,62.0,3.0,85.0,38.7
76,male,52,180.0,82.0,14.0,95.0,40.2
126,female,33,163.0,61.0,21.0,104.0,40.8
47,female,39,158.0,63.0,11.0,87.0,39.6
74,male,61,206.0,103.0,12.0,94.0,39.6
